,username,is_quoted_tweet,is_retweeted_tweet,tweet_id,created_at,text,hashtags,like_count,reply_count,retweet_count,referenced_tweets,context_annotations,entity_annotations
0,yumbrands,False,False,1585371056118067200,2022-10-26 20:41:29+00:00,"Former Yum! CEO, Greg Creed, recently visited @UofLbiz to give a talk about the importance of branding and franchising, along with some lessons in leadership. Read more about Creed’s visit to the university: https://t.co/Q9bKw297KB",,7,2,2,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}","{('Person', 'Greg Creed'), ('Other', 'Creed')}"
1,yumbrands,False,False,1583464063614431233,2022-10-21 14:23:46+00:00,"The Yum! Brands Foundation, @USAID and Gamma Pizzakraft Lanka, the operator of Pizza Hut in Sri Lanka, have launched a vocational training kitchen at the Technical College in Kuliyapitiy. Read more about the center here: https://t.co/SDGiOCaZMi",,2,0,1,,"{('131', 'Unified Twitter Taxonomy', 'Pizza Hut'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('47', 'Brand', 'Pizza Hut'), ('30', 'Entities [Entity Service]', 'Non-profit - Government/Education'), ('30', 'Entities [Entity Service]', 'Food'), ('47', 'Brand', 'USAID'), ('152', 'Food', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('46', 'Business Taxonomy', 'Food & Beverage Business'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('45', 'Brand Vertical', 'Government/Education'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Place', 'Kuliyapitiy'), ('Organization', 'College'), ('Other', 'Gamma Pizzakraft Lanka'), ('Place', 'Sri Lanka'), ('Other', 'Pizza Hut'), ('Other', 'Brands Foundation')}"
2,yumbrands,False,False,1578387844405596160,2022-10-07 14:12:41+00:00,"Happy 25th anniversary to us! Take a look back at how we’ve been building the world’s most loved, trusted and fastest growing restaurant brands over the last 25 years: https://t.co/9MUekHOn7c  

#Yum25 https://t.co/TbPugD0hKj",{'Yum25'},10,3,1,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}","{('Other', 'Yum25')}"
3,yumbrands,False,False,1577720634645385225,2022-10-05 18:01:26+00:00,"In celebration of Hispanic/Latin Heritage Month, @tacobell is amplifying the voices of employees within the Hispanic/Latin community. Read Operations Consultant Blanca V.’s story here: https://t.co/tb35q4Y8U7 https://t.co/tHJHMhM8Su",,5,0,2,,"{('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('47', 'Brand', 'Taco Bell'), ('45', 'Brand Vertical', 'Dining'), ('46', 'Business Taxonomy', 'Food & Beverage Business'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Person', 'Blanca V.')}"
4,yumbrands,False,False,1577410928164888578,2022-10-04 21:30:46+00:00,"Celebrate #NationalTacoDay with @tacobell! Get 30 days of tacos with the Taco Lover’s Pass, available today on the Taco Bell app: https://t.co/kiCj3EVcUz https://t.co/4mL3hFBSeT",{'NationalTacoDay'},4,0,0,,"{('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('109', 'Reoccurring Trends', 'National Taco Day'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('29', 'Events [Entity Service]', 'National Taco Day 2022'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'Tacos'), ('45', 'Brand Vertical', 'Dining'), ('46', 'Business Taxonomy', 'Food & Beverage Business'), ('47', 'Brand', 'Taco Bell'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('29', 'Events [Entity Service]', 'National Taco Day'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Other', 'Taco Lover’s Pass'), ('Other', 'NationalTacoDay'), ('Organization', 'Taco Bell')}"
5,yumbrands,False,False,1577301399699951622,2022-10-04 14:15:33+00:00,"Global Diversity Awareness Month is an opportunity to make room for all people — their cultures, experiences, abilities and other attributes that contribute to the richness of our communities. We hope you’ll take time this month to appreciate the value diversity provides. https://t.co/nLUNsqwb7w",,3,0,0,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}",
6,yumbrands,False,False,1577014777217712128,2022-10-03 19:16:37+00:00,"The #UnlockingOpportunityInitiative is Yum!’s $100 million commitment over five years to tackle inequality through social purpose programming across our four brands. Read more about the programs and how our brands are bringing our social purpose to life.
https://t.co/RX35tVw0Tc https://t.co/tp404atba1",{'UnlockingOpportunityInitiative'},4,0,2,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}","{('Other', 'Yum')}"
7,yumbrands,False,False,1573318824795181060,2022-09-23 14:30:13+00:00,"The @tacobell Foundation and @Ashoka launched the Ambition Accelerator earlier this year. Read about the 25 ventures that have been selected to receive $1,000 in seed funding: https://t.co/dLWYS0e8yO https://t.co/7ISjjlTdI4",,5,0,0,,"{('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('47', 'Brand', 'Taco Bell'), ('45', 'Brand Vertical', 'Dining'), ('46', 'Business Taxonomy', 'Food & Beverage Business'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Other', 'Ambition Accelerator')}"
8,yumbrands,False,False,1572672980919910408,2022-09-21 19:43:52+00:00,"In celebration of Colonel Sanders’ birthday this month, the KFC Foundation has awarded a total of $500,000 in Kentucky Fried Wishes grants to 50 nonprofit organizations across 25 U.S. states. Read more about how this program impacts local communities: 
https://t.co/N2ZViU678A https://t.co/mlLb434Pth",,4,0,3,,"{('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('46', 'Business Taxonomy', 'Food & Beverage Business'), ('47', 'Brand', 'KFC'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('46', 'Business Taxonomy', 'Financial Services Business'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Organization', 'KFC Foundation'), ('Other', 'Kentucky Fried Wishes'), ('Place', '.S'), ('Person', 'Colonel Sanders')}"
9,yumbrands,False,False,1572229185971654656,2022-09-20 14:20:23+00:00,"We’re committed to reducing, reusing and recycling the waste generated at our restaurants. To kick off UN’s #GlobalGoals Week, we reflect on our goal to divert 50% of waste from our U.S. restaurants by 2025. Learn more in our #YumRecipeForGood report: https://t.co/x6XtqnJvQw https://t.co/Dp2wXImeD3","{'GlobalGoals', 'YumRecipeForGood'}",1,0,1,,"{('131', 'Unified Twitter Taxonomy', 'Politics'), ('131', 'Unified Twitter Taxonomy', 'Political issues'), ('131', 'Unified Twitter Taxonomy', 'Global Environmental Issues'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Place', 'UN'), ('Other', 'GlobalGoals'), ('Place', 'U.S.')}"
10,yumbrands,False,False,1571895110379474945,2022-09-19 16:12:53+00:00,"KFC U.K. &amp; Ireland teamed up with U.K. Youth to launch a new youth employability program called ""Hatch."" The program provides one-on-one support, group training and work experience placements for disadvantaged youth aged 16 to 24. Read more: https://t.co/p945GYS4Sr",,4,0,0,,"{('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('46', 'Business Taxonomy', 'Food & Beverage Business'), ('47', 'Brand', 'KFC'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Organization', 'KFC'), ('Place', 'Ireland'), ('Organization', 'U.K. Youth'), ('Place', 'U.K.'), ('Place', 'Hatch')}"
11,yumbrands,False,False,1570835602874179586,2022-09-16 18:02:47+00:00,"As the UN #GlobalGoals Week kicks off, it’s a reminder of how important it is to work together to solve the issues facing the world today. At Yum!, we’re more committed than ever to creating a better and more sustainable future for all. Read more: https://t.co/x6XtqnK3G4 https://t.co/MqmrKQOQtz",{'GlobalGoals'},4,2,3,,"{('131', 'Unified Twitter Taxonomy', 'Politics'), ('131', 'Unified Twitter Taxonomy', 'United Nations'), ('30', 'Entities [Entity Service]', 'Non-profit - Government/Education'), ('131', 'Unified Twitter Taxonomy', 'Political issues'), ('47', 'Brand', 'United Nations'), ('131', 'Unified Twitter Taxonomy', 'Government institutions'), ('88', 'Political Body', 'United Nations'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'Global Environmental Issues'), ('45', 'Brand Vertical', 'Government/Education'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Place', 'UN'), ('Other', 'GlobalGoals'), ('Other', 'Yum')}"
12,yumbrands,False,False,1570405287621787648,2022-09-15 13:32:51+00:00,Hispanic / Latin Heritage Month is a great reminder of the impact that the Hispanic &amp; Latin communities have had on our business &amp; brands – both as customers &amp; leaders within Yum! We thank &amp; celebrate everyone in these communities &amp; the value they bring to everything we do. https://t.co/HxnFx1yLj7,,6,1,1,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}","{('Other', 'Hispanic'), ('Other', 'Month')}"
13,yumbrands,False,False,1569782457142054912,2022-09-13 20:17:57+00:00,"We’re exploring #renewable energy options for our restaurants. In Australia, 43 KFC restaurants are partially powered by rooftop solar panels. Read more about our commitment to clean energy innovation in the #YumRecipeForGood report: https://t.co/x6XtqnJvQw https://t.co/UwEw5QNtRf","{'renewable', 'YumRecipeForGood'}",2,1,1,,"{('30', 'Entities [Entity Service]', 'Technology'), ('131', 'Unified Twitter Taxonomy', 'Climate change'), ('131', 'Unified Twitter Taxonomy', 'Technology'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('30', 'Entities [Entity Service]', 'Energy Technology'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('46', 'Business Taxonomy', 'Food & Beverage Business'), ('165', 'Technology', 'Technology'), ('46', 'Business Taxonomy', 'Technology Business'), ('47', 'Brand', 'KFC'), ('131', 'Unified Twitter Taxonomy', 'Renewable energy'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Organization', 'KFC'), ('Place', 'Australia'), ('Other', 'YumRecipeForGood')}"
14,yumbrands,False,False,1567612683981029380,2022-09-07 20:36:03+00:00,"Even as we near our 25th anniversary, our brands continue to expand into new markets, making our food accessible to new customers and creating opportunity for franchisees and employees in new localities. Congrats to KFC for opening its first restaurant in Bosnia and Herzegovina! https://t.co/LIoToaMHlD",,12,4,4,,"{('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('46', 'Business Taxonomy', 'Food & Beverage Business'), ('47', 'Brand', 'KFC'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Organization', 'KFC'), ('Place', 'Herzegovina'), ('Place', 'Bosnia')}"
15,yumbrands,False,False,1565398696069562368,2022-09-01 17:58:27+00:00,"Did you know that September is Hunger Action Month? In 2021, Yum!’s Harvest Program donated 4.3 million pounds of surplus food from KFC and Pizza Hut restaurants to food banks and other organizations. Read more about it in our #RecipeForGood report:
https://t.co/x6XtqnJvQw https://t.co/jUrLnKrN9m",{'RecipeForGood'},4,0,1,,"{('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('47', 'Brand', 'KFC'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Organization', 'KFC'), ('Other', 'Pizza Hut')}"
16,yumbrands,False,False,1565042492986343426,2022-08-31 18:23:02+00:00,"At Yum!, we encourage our employees to pursue their passions. One of them is Vice President of Global Operations &amp; Restaurant Technology David de Prez who recently represented the United States in the Masters Hockey World Cup. https://t.co/5njA0li7E1 v",,3,0,1,,"{('131', 'Unified Twitter Taxonomy', 'Hockey'), ('131', 'Unified Twitter Taxonomy', 'Sports'), ('11', 'Sport', 'Hockey'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Place', 'United States'), ('Person', 'David de Prez'), ('Other', 'Masters Hockey World Cup')}"
17,yumbrands,False,False,1564680182249693186,2022-08-30 18:23:20+00:00,"Last month, we launched the #YumRecipeForGood report which shares the progress we’ve made as a company against our global environmental, social and governance strategy.  

Learn more about how Yum! is feeding a future with more purpose:  

https://t.co/Nvud8UBFgN https://t.co/2h1q5mRh60",{'YumRecipeForGood'},6,1,3,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}","{('Other', 'YumRecipeForGood'), ('Other', 'Yum')}"
18,yumbrands,False,False,1562815876323102721,2022-08-25 14:55:15+00:00,"We believe in taking a more circular approach when it comes to sustainable packaging and waste reduction. That’s why we introduced a harmonized packaging policy across our brands that builds on existing packaging goals. https://t.co/7QjkAcShT1 

#YumRecipeforGood https://t.co/Ul3z8GwZI6",{'YumRecipeforGood'},3,1,3,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}",
19,yumbrands,False,False,1562148378405896193,2022-08-23 18:42:51+00:00,"Yum! Brands Head of Global Franchising Wanda Williams spoke to @QSRmagazine about the Yum! Franchise Accelerator and the company’s efforts to add more diversity and inclusion to the industry through franchise opportunities.  

Read more here: https://t.co/c8jyAZo21M",,4,0,1,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}","{('Other', 'Yum'), ('Person', 'Wanda Williams')}"
20,yumbrands,False,False,1561786202310705152,2022-08-22 18:43:41+00:00,"Our latest #SideHustle features Yum! Global External Communications Sr. Manager Rick Maynard. His day job involves PR and issues management, but off the clock, Maynard uses his artistic talent to connect and inspire. 

https://t.co/iYi7Ohs1yI https://t.co/9HG4mF4LOB",{'SideHustle'},1,0,0,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}","{('Other', 'Yum'), ('Other', 'Maynard'), ('Person', 'Rick Maynard')}"
21,yumbrands,False,False,1560349031716589573,2022-08-18 19:32:53+00:00,"Another one of our packaging priorities is to reduce plastics. @HabitBurger is a great example of how it’s transitioning to paper bags this year – eliminating 288,000 annually! 
Learn how our brands are taking steps to reduce plastics in our latest report: https://t.co/D45W9kDT5w https://t.co/HcMqJbvLnH",,5,0,3,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}",
22,yumbrands,False,False,1559586545677602826,2022-08-16 17:03:02+00:00,"We’re committed to growing sustainably by addressing climate change, making progress on renewable energy and emissions reduction in our restaurants and investing in circularity. Learn more about how we’re driving change to build a better future here: https://t.co/zj8PEXy7QT https://t.co/shW0qO2bXR",,5,1,1,,"{('30', 'Entities [Entity Service]', 'Technology'), ('131', 'Unified Twitter Taxonomy', 'Climate change'), ('131', 'Unified Twitter Taxonomy', 'Technology'), ('30', 'Entities [Entity Service]', 'Energy Technology'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'Renewable energy'), ('165', 'Technology', 'Technology'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}",
23,yumbrands,False,False,1558094102146719748,2022-08-12 14:12:36+00:00,Congratulations to KFC U.S. CMO Nick Chavez and Taco Bell Global Chief Brand Officer Sean Tresvant for being included in @BusinessInsider’s list of CMOs to Watch in 2022! Read more about how they’re driving innovation here: https://t.co/3I461v2MV2,,3,0,2,,"{('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('47', 'Brand', 'Taco Bell'), ('45', 'Brand Vertical', 'Dining'), ('47', 'Brand', 'KFC'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('47', 'Brand', 'Business Insider')}","{('Organization', 'KFC'), ('Other', 'Sean Tresvant'), ('Other', 'Taco Bell Global'), ('Place', 'U.S'), ('Other', 'Nick Chavez')}"
24,yumbrands,False,False,1557785699901997057,2022-08-11 17:47:07+00:00,"Our brands have found innovative ways to address climate change with local partners. For example, in the U.K., @PizzaHutDeliver introduced a carbon-neutral flatbread. Download our latest report to learn more: https://t.co/D45W9kDT5w https://t.co/8RVrjE6oxH",,3,1,1,,"{('131', 'Unified Twitter Taxonomy', 'Pizza Hut'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Climate change'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('47', 'Brand', 'Pizza Hut'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Place', 'U.K.')}"
25,yumbrands,False,False,1557083338220994563,2022-08-09 19:16:11+00:00,"As part of our #YumRecipeforGood, we’re continuing to focus on food safety and quality, evolving to consumer preferences and creating more transparency around animal welfare. Learn more about our progress on our Food pillar here: https://t.co/x1NpU28hAp https://t.co/ZGAasry3Me",{'YumRecipeforGood'},4,0,0,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}","{('Other', 'YumRecipeforGood')}"
26,yumbrands,False,False,1555266512021323777,2022-08-04 18:56:46+00:00,"Building on the fundraising success in our latest Global Citizenship &amp; Sustainability Report, the Taco Bell Foundation recently committed to raise $100 million by 2026 to continue supporting its nonprofit partners, scholars &amp; changemakers. Learn more here: https://t.co/ICpwlBZ7Mx https://t.co/V1OlVNXM9L",,4,2,0,,"{('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('47', 'Brand', 'Taco Bell'), ('45', 'Brand Vertical', 'Dining'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Other', 'Taco Bell Foundation')}"
27,yumbrands,False,False,1554837551768387584,2022-08-03 14:32:14+00:00,"This morning we reported our Q2 2022 #YumEarnings in which we delivered system sales growth of 5% excluding Russia, opened 781 gross units and achieved nearly $6 billion in digital sales. Read more in our second quarter release here: https://t.co/9mshisnHav https://t.co/ew3BSSw30Q",{'YumEarnings'},3,2,1,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('123', 'Ongoing News Story', 'Russo-Ukrainian conflict')}","{('Place', 'Russia'), ('Other', 'YumEarnings')}"
28,yumbrands,False,False,1554795555951370240,2022-08-03 11:45:21+00:00,$YUM Q2’22 Earnings Infographic can be found here: https://t.co/gVZotBRilT,,0,0,0,,"{('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('67', 'Interests and Hobbies', 'Stocks & indices'), ('66', 'Interests and Hobbies Category', 'Personal finance'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Other', 'YUM')}"
29,yumbrands,False,False,1554795339215175680,2022-08-03 11:44:30+00:00,$YUM to host conference call for Q2’22 Earnings today 8/3 at 8:15 AM ET. Listen at:  https://t.co/Lyd0HCX9Wv,,0,0,0,,"{('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('67', 'Interests and Hobbies', 'Stocks & indices'), ('66', 'Interests and Hobbies Category', 'Personal finance'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Organization', 'YUM')}"
30,yumbrands,False,False,1554795260873740288,2022-08-03 11:44:11+00:00,$YUM Q2’22 Earnings Release can be found here: https://t.co/9mshisnHav,,0,0,1,,"{('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('67', 'Interests and Hobbies', 'Stocks & indices'), ('66', 'Interests and Hobbies Category', 'Personal finance'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Other', 'YUM')}"
31,yumbrands,False,False,1554795196583497728,2022-08-03 11:43:56+00:00,$YUM Resilient Global Business Led by Widespread Taco Bell Strength: https://t.co/9mshisnHav,,0,0,0,,"{('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('30', 'Entities [Entity Service]', 'Food'), ('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('152', 'Food', 'Fast food Restaurants'), ('67', 'Interests and Hobbies', 'Stocks & indices'), ('66', 'Interests and Hobbies Category', 'Personal finance'), ('47', 'Brand', 'Taco Bell'), ('45', 'Brand Vertical', 'Dining'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Organization', 'Widespread'), ('Organization', 'YUM'), ('Organization', 'Taco Bell')}"
32,yumbrands,False,False,1554795098474438658,2022-08-03 11:43:32+00:00,$YUM Reports 781 Gross Unit Openings and Digital System Sales of Nearly $6B; https://t.co/9mshisnHav,,0,0,1,,"{('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('67', 'Interests and Hobbies', 'Stocks & indices'), ('66', 'Interests and Hobbies Category', 'Personal finance'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Organization', 'YUM')}"
33,yumbrands,False,False,1554794631010963456,2022-08-03 11:41:41+00:00,$YUM Cautionary Statement on forward-looking statements &amp; non-GAAP measures can be found here: https://t.co/2LTUyXc7Ws,,1,0,0,,"{('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('67', 'Interests and Hobbies', 'Stocks & indices'), ('66', 'Interests and Hobbies Category', 'Personal finance'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Organization', 'YUM')}"
34,yumbrands,False,False,1554524094468706306,2022-08-02 17:46:40+00:00,"Our top priority is our people. From support centers to restaurants, we’ve been fostering our people-first culture across the world for 25 years. In the latest report you’ll find ways we’re promoting equity, inclusion &amp; belonging in communities we operate. https://t.co/LFstogu1jK https://t.co/ETAXiCVgFh",,3,0,2,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}",
35,yumbrands,False,False,1552724994987278336,2022-07-28 18:37:41+00:00,"Our brands across the world are making great progress on #sustainable packaging as part of our #YumRecipeForGood journey. Take @kfc_canada for example, the team is exploring more ways to make packaging compostable. Download our latest report to learn more: https://t.co/D45W9kDT5w https://t.co/D0kfeQioDx","{'sustainable', 'YumRecipeForGood'}",0,1,0,,"{('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('30', 'Entities [Entity Service]', 'Food'), ('152', 'Food', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('47', 'Brand', 'KFC'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands'), ('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'S&P 500')}","{('Other', 'YumRecipeForGood')}"
36,yumbrands,False,False,1551971393906024449,2022-07-26 16:43:09+00:00,"Reducing supply chain emissions is a critical priority on the path to reach our climate goals, and it requires us to collaborate with our suppliers &amp; industry partners like the @USRSBeef. Learn more from our Chief Sustainability Officer, Jon Hixson. https://t.co/SRbnNt30Wr",,6,0,1,,"{('47', 'Brand', 'Yum! Brands'), ('131', 'Unified Twitter Taxonomy', 'Climate change'), ('131', 'Unified Twitter Taxonomy', 'S&P 500'), ('131', 'Unified Twitter Taxonomy', 'Yum! Brands')}","{('Person', 'Jon Hixson')}"
